perc_ratio,percussive_loudness,beat_align,mean_ioi_sec,note_shortness,dissonance,spectral_centroid_mean,track_id,split
0.35874945,0.0556463114917278,8.595959663391113,0.3151076054143539,0.7899282630570974,0.487190842628479,1434.1230775373915,Track00127,train
0.10706935,0.0275310426950454,7.0607428550720215,0.5033457101300015,0.6644361932466656,0.2567654550075531,1638.039373351828,Track00176,train
0.23287587,0.0444405376911163,9.394491195678713,0.2373867967312711,0.8417421355124859,0.4186227321624756,1364.2240747263656,Track00648,train
0.17251855,0.0384184867143631,13.039491653442385,0.2786394557823129,0.8142403628117914,0.2737368047237396,1092.5219287730308,Track00500,train
0.17818145,0.040706168860197,12.608725547790527,0.300078739062087,0.799947507291942,0.3227202296257019,1187.2160311651287,Track00194,train
0.15369868,0.0272583290934562,6.669727325439453,0.3290113482463923,0.7806591011690718,0.2964691519737243,1506.0301567677047,Track01094,train
0.3105229,0.055112037807703,12.926323890686035,0.2874074074074074,0.808395061728395,0.3453659117221832,1593.5507468042624,Track00133,train
0.19059454,0.0361867174506187,10.007397651672363,0.2904906793886385,0.8063395470742409,0.4267117977142334,1402.6394187530277,Track00439,train
0.20797679,0.0422708429396152,8.075481414794922,0.4083866118406508,0.7277422587728994,0.3610687255859375,1655.3851112756593,Track01174,train
0.06647586,0.022601256147027,8.850820541381836,0.3366716712052655,0.7755522191964896,0.4780978262424469,899.5322895560518,Track00088,train
0.25303915,0.0300369430333375,8.21010684967041,0.3976672584967516,0.734888494335499,0.4508252441883087,2009.6224518403687,Track01473,train
0.1354503,0.0334568247199058,13.540189743041992,0.3448581353132204,0.7700945764578531,0.2711684107780456,1635.9706336324127,Track00828,train
0.16027012,0.0412223786115646,6.384422302246094,0.9963277788179492,0.3357814807880338,0.303243488073349,1149.279902820101,Track00200,train
0.2973393,0.0464906767010688,8.70828914642334,0.2654911969436775,0.823005868704215,0.4804112315177917,2328.091154038541,Track00875,train
0.26126996,0.0495089776813983,12.960582733154297,0.2271650274429258,0.8485566483713828,0.4641619026660919,1259.5930109623096,Track00087,train
0.16108,0.0339688211679458,6.338484287261963,0.2785042595398179,0.8143304936401214,0.3062919080257416,1978.0090145558977,Track00736,train
0.103489324,0.0401070676743984,7.122511863708496,0.3510179094594678,0.7659880603603547,0.325486809015274,1193.8971615653072,Track00037,train
0.13498305,0.0313147045671939,10.247896194458008,0.4069866926249146,0.7286755382500569,0.3526209592819214,1374.137147715556,Track00481,train
0.12958689,0.0339957997202873,6.840180397033691,0.4553691106072058,0.6964205929285294,0.3331414759159088,1488.217245186606,Track00255,train
0.15584335,0.0198994446545839,8.151735305786133,0.2578663350644917,0.8280891099570055,0.2625742256641388,2217.697799182015,Track00421,train
0.270824,0.0453337952494621,9.284443855285645,0.2399211466059107,0.8400525689293928,0.3976582586765289,1269.1664329543255,Track00219,train
0.33885297,0.0624324642121791,8.179608345031738,0.2412567513958159,0.8391621657361228,0.5000268220901489,1364.4895900104505,Track00818,train
0.2152772,0.0499385111033916,6.388875484466553,0.4118556527372853,0.7254295648418098,0.4721264839172363,1421.178857092403,Track00165,train
0.4802831,0.0578277520835399,13.80687427520752,0.2647646984871978,0.8234902010085348,0.4177320301532745,1255.230579006148,Track01016,train
0.15376644,0.0339632332324981,6.001585960388184,0.5558175158175158,0.6294549894549895,0.2690722644329071,1393.3039419985505,Track00479,train
0.32886338,0.0457464754581451,11.22092342376709,0.2212906834518181,0.852472877698788,0.5096614360809326,1721.7988998753915,Track00599,train
0.2925322,0.0565728247165679,6.945233345031738,0.2317049787611175,0.845530014159255,0.5274162292480469,1158.6647345709837,Track01284,train
0.09761041,0.0277010686695575,9.723832130432127,0.2921574100460091,0.8052283933026606,0.2474484145641327,1562.6985936283918,Track00419,train
0.19408217,0.0352539718151092,7.001099586486816,0.2704428567042548,0.8197047621971635,0.3611294627189636,1535.093041298289,Track00713,train
0.24608324,0.0544884838163852,11.120585441589355,0.2808306346012583,0.8127795769324945,0.4589457511901855,1839.3213032493425,Track00297,train
0.15906951,0.0363398641347885,8.085015296936035,0.4217624521072796,0.7188250319284802,0.3959405720233917,1499.880927967043,Track00766,train
0.30365252,0.0522566549479961,11.86800479888916,0.3890426001511716,0.7406382665658856,0.5244316458702087,1799.4094740456014,Track00317,train
0.24986997,0.0489360764622688,13.232452392578123,0.2361873502991087,0.8425417664672609,0.3430826663970947,1570.591345335492,Track00638,train
0.24567102,0.0607376582920551,16.09973907470703,0.2842250118833329,0.8105166587444447,0.365717351436615,1107.4659027379475,Track01320,train
0.17402449,0.0534470044076442,5.649459362030029,0.3652825096980941,0.7564783268679373,0.428577572107315,1163.7414816749892,Track01403,train
0.2734392,0.047587152570486,16.668821334838867,0.332217351137986,0.7785217659080094,0.4303818047046661,1303.6157692249235,Track01223,train
0.16282322,0.0389204993844032,9.667258262634276,0.318136303886858,0.7879091307420947,0.4282108545303345,1450.6422953097926,Track01039,train
0.20842268,0.0511643886566162,7.372325897216797,0.2848966225086526,0.8100689183275649,0.395901471376419,1672.7026313381066,Track01242,train
0.12260576,0.0385616347193717,12.31348705291748,0.2474339583549155,0.8350440277633896,0.2864812016487121,1104.4830504724707,Track00533,train
0.14418362,0.0323314070701599,7.260759830474853,0.3195730019318476,0.7869513320454349,0.4074130356311798,1508.3234725251407,Track00983,train
0.12870534,0.031831320375204,9.87247085571289,0.3513088025539189,0.7657941316307207,0.2613867223262787,1337.0687495355255,Track00686,train
0.2097785,0.0359675176441669,7.205135345458984,0.3450687173420092,0.7699541884386605,0.3314224183559418,1706.500938328252,Track00548,train
0.23291287,0.038643829524517,7.856900215148926,0.3689982507288629,0.7540011661807581,0.3784506618976593,1883.080812089472,Track00806,train
0.15367664,0.0377216860651969,8.482819557189941,0.1929305055355475,0.8713796629763016,0.2802605628967285,1745.053053686756,Track00691,train
0.30939195,0.0521688349545002,14.0216646194458,0.2166483498648266,0.8555677667567823,0.4465941488742828,1472.214971985926,Track01003,train
0.2779743,0.0420129373669624,13.574288368225098,0.3771121727897293,0.7485918848068471,0.3980848491191864,1587.0218552021245,Track00908,train
0.05550047,0.0194622967392206,13.035354614257812,0.384994817479774,0.7433367883468174,0.2550299167633056,1180.0746582413412,Track00067,train
0.12527655,0.0430792793631553,9.180514335632324,0.2189479944983458,0.8540346703344361,0.3871419429779053,1712.992095291184,Track00187,train
0.12710047,0.0410119481384754,11.871771812438965,0.2179476924020941,0.854701538398604,0.3514052331447601,1829.467473207807,Track01331,train
0.29097706,0.0492645651102066,10.552966117858888,0.2794105981876145,0.8137262678749236,0.4297832250595093,1411.886614810468,Track00558,train
0.2922015,0.0373607985675334,8.71644115447998,0.3590162218733647,0.7606558520844235,0.5107191801071167,1511.2244670981815,Track01197,train
0.16441518,0.0533968918025493,12.154332160949709,0.3530388988070928,0.7646407341286048,0.3586965799331665,1115.51328194116,Track00928,train
0.15586548,0.0240547284483909,8.21981143951416,0.3924321866127622,0.7383785422581586,0.2939279079437256,1404.9841008870903,Track00128,train
0.13117383,0.0376498848199844,9.40743350982666,0.4385302600004403,0.7076464933330397,0.3049365580081939,1214.844296082704,Track01013,train
0.13562465,0.036005675792694,11.040788650512695,0.4663033749655064,0.6891310833563291,0.2985012829303741,1565.0383225758997,Track01309,train
0.22319055,0.0399349927902221,9.287557601928713,0.3629015592491292,0.7580656271672472,0.4301421344280243,1662.488820039468,Track00498,train
0.13250485,0.0380256623029708,9.695267677307127,0.4184095100666529,0.7210603266222313,0.2384614944458007,1411.0126373727312,Track00998,train
0.30623415,0.0506956428289413,9.460588455200195,0.2245173843283311,0.8503217437811126,0.4787188768386841,1538.99716326813,Track00003,train
0.42830083,0.0569277107715606,14.084519386291504,0.2551750805585392,0.8298832796276405,0.4919299185276031,1351.256277175424,Track00414,train
0.24483635,0.0566426366567611,8.483075141906738,0.3256329965366231,0.7829113356422512,0.4101664125919342,1485.9636944985566,Track00567,train
0.3285226,0.0431558042764663,8.48670768737793,0.2891090005513746,0.8072606662990836,0.4551008939743042,2739.927059604527,Track00002,train
0.23616767,0.0457647480070591,9.65822982788086,0.3351581052368454,0.7765612631754364,0.4206187725067138,1325.9643862581534,Track00838,train
0.21374676,0.0401809588074684,8.940305709838867,0.5444202639102933,0.6370531573931377,0.3640401363372803,1691.0717873837132,Track01204,train
0.16997597,0.0488842539489269,6.081599235534668,0.4821621701084539,0.6785585532610308,0.4098853766918182,2336.550669705857,Track00722,train
0.21525063,0.0316909812390804,10.535574913024902,0.2923344006789861,0.8051103995473426,0.4057817161083221,1500.7007197350536,Track00639,train
0.12616374,0.0312923192977905,11.497139930725098,0.1933126336528284,0.8711249108981144,0.2424975931644439,1938.971712580772,Track01474,train
0.07382261,0.0264966897666454,8.614056587219238,0.4117613762296898,0.7254924158468734,0.2171303182840347,1215.8714812851274,Track01064,train
0.14321794,0.0306056533008813,12.780911445617676,0.5472118724032823,0.6351920850644786,0.2573249638080597,1074.3786124625185,Track00061,train
0.19613335,0.0367472097277641,14.114337921142578,0.3658311646806373,0.7561125568795751,0.2924327254295349,951.226030058154,Track01023,train
0.33630002,0.0561008565127849,12.955105781555176,0.3213199438505561,0.7857867040996293,0.4790562093257904,1232.3260258533037,Track00007,train
0.17215134,0.0309331007301807,10.008349418640137,0.5740631803349574,0.6172912131100283,0.2828491628170013,1372.8290046414038,Track00560,train
0.22602195,0.0388547293841838,9.030771255493164,0.3962428873583473,0.7358380750944351,0.4223677814006805,1666.094556852723,Track01021,train
0.063569985,0.0240653064101934,9.094594955444336,0.268018476526413,0.821321015649058,0.4454094469547272,1039.6639269314264,Track00059,train
0.14751574,0.0355183444917202,9.87679386138916,0.4453468224896796,0.7031021183402135,0.2834681570529938,1632.6681269768103,Track00435,train
0.105376594,0.0201752427965402,7.81022834777832,0.6705406903502141,0.5529728730998573,0.2459876984357834,1702.5025908668565,Track00352,train
0.31057855,0.0527722649276256,15.333836555480955,0.3686629847307953,0.7542246768461365,0.4412137269973755,1152.5342193487306,Track00494,train
0.12130902,0.0342184975743293,5.662330627441406,0.6916807402138692,0.5388795065240872,0.2667478322982788,1254.7588082236036,Track01214,train
0.114401385,0.0324844382703304,10.091394424438477,0.3410190300798035,0.7726539799467976,0.2691657543182373,1593.3222828262983,Track01044,train
0.19208434,0.03782919049263,10.041192054748535,0.3562165561729356,0.7625222958847095,0.2913510799407959,1138.5452903809462,Track00026,train
0.21575649,0.0506570637226104,15.343647003173828,0.2292250894848297,0.8471832736767801,0.3905891180038452,1375.1252748684285,Track00108,train
0.17974137,0.0112175280228257,8.789729118347168,0.3276159987804645,0.781589334146357,0.2112957835197448,2086.644345066359,Track00631,train
0.20169066,0.0394221097230911,8.44228744506836,0.2642188915062109,0.8238540723291927,0.433882474899292,1690.6261255772,Track00628,train
0.16017231,0.0363374985754489,8.81639289855957,0.3287668107075115,0.7808221261949924,0.401618093252182,1507.7923407901335,Track01453,train
0.122705825,0.0360181257128715,9.122685432434082,0.5688888888888889,0.6207407407407408,0.2603423297405243,1708.092446265243,Track00891,train
0.2132587,0.0497800558805465,12.866086959838867,0.2905734324737647,0.8062843783508236,0.3466240763664245,1296.3815963105033,Track00145,train
0.22478716,0.043571688234806,8.108497619628906,0.4266086167800453,0.7155942554799697,0.3960673809051513,1730.4166089198952,Track00704,train
0.17995702,0.0362295471131801,8.983407974243164,0.5242797837083552,0.6504801441944299,0.331958144903183,1486.1136269080496,Track00250,train
0.17449567,0.0504417940974235,13.415326118469238,0.2483815355457146,0.8344123096361902,0.2976154386997223,1674.6868285373523,Track00310,train
0.18322395,0.0448388159275054,7.338192462921143,0.3254022721604445,0.783065151893037,0.3358668088912964,2132.4404674622465,Track01272,train
0.18417647,0.0370197109878063,8.090456008911133,0.3545635265600493,0.7636243156266338,0.3662233352661133,2355.2710170833807,Track00409,train
0.089747414,0.0227362960577011,10.287931442260742,0.3824535387347179,0.7450309741768548,0.2314907610416412,1151.675187507367,Track01425,train
0.22088659,0.0325382612645626,14.171863555908203,0.4374026239588697,0.7083982506940869,0.3554138243198395,1378.2582600145845,Track01043,train
0.24741095,0.0475466884672641,14.136727333068848,0.3182389426042141,0.7878407049305239,0.3751014769077301,1380.2168025755286,Track00887,train
0.2339521,0.0414602197706699,7.763916969299316,0.2327577184720042,0.8448281876853305,0.4321334660053253,1489.2678660186912,Track00028,train
0.1693244,0.0417977571487426,9.96366024017334,0.4634831184281734,0.6910112543812177,0.4024133384227752,1271.774408313503,Track00780,train
0.19878198,0.0487501434981823,10.420071601867676,0.2423987238894071,0.8384008507403953,0.4077947735786438,1515.0996080263997,Track01106,train
0.18454663,0.034854020923376,9.085230827331545,0.303835576783905,0.79744294881073,0.3762901425361633,1452.8543372276883,Track00717,train
0.25735214,0.035225786268711,13.670702934265137,0.4089629708777054,0.727358019414863,0.331911951303482,1813.5588606444187,Track00464,train
0.21506439,0.0396020039916038,5.460613250732422,0.3383196796449076,0.774453546903395,0.3958172798156738,1325.9514053724702,Track01370,train
0.1568805,0.0234817583113908,8.954730033874512,0.4141757405837734,0.7238828396108177,0.3077106773853302,1566.4071201925356,Track00816,train
0.27748677,0.0307096038013696,9.13316535949707,0.2450082909165552,0.8366611393889631,0.4148736000061035,2206.4564303689576,Track01466,train
0.15482487,0.0268277842551469,7.06761360168457,0.3971412932989288,0.7352391378007141,0.3947222828865051,1519.7999861269202,Track00167,train
0.18511689,0.0380902625620365,10.172978401184082,0.4596969309644526,0.6935353793570316,0.3582048714160919,1439.2979420139914,Track00525,train
0.14199974,0.028380325064063,7.254090785980225,0.7961338590637954,0.4692440939574697,0.2464044392108917,1129.1099606845237,Track00221,train
0.14279337,0.0305550638586282,10.90358543395996,0.5906790433743283,0.6062139710837811,0.2906858921051025,1706.3973336875188,Track00373,train
0.15017699,0.025480818003416,7.758232116699219,0.3909784213232489,0.7393477191178341,0.2021956890821457,1021.2289359883332,Track00731,train
0.086952254,0.0242971424013376,9.026185035705566,0.5134441679110668,0.6577038880592887,0.2731377780437469,1317.8546566947832,Track00574,train
0.22341412,0.0482303574681282,14.755436897277832,0.3449194775578789,0.7700536816280807,0.4231044948101043,1192.4619718772683,Track00395,train
0.26320094,0.0621208399534225,9.440512657165527,0.2810624075717243,0.8126250616188504,0.4732289910316467,1263.6248484459968,Track00954,train
0.20712587,0.0430622547864913,11.53384017944336,0.3760655761765332,0.7492896158823112,0.3636251389980316,1999.5848685581077,Track00361,train
0.0011078349,0.0167704690247774,9.004781723022461,0.429351279385749,0.713765813742834,0.2468004375696182,662.321419155257,Track01123,train
0.22458589,0.0398064330220222,9.308109283447266,0.3392259761047276,0.7738493492635149,0.3827830255031585,1836.625847449146,Track00598,train
0.19593039,0.0442809090018272,8.656896591186523,0.363062841727485,0.75795810551501,0.4586950540542602,1657.9596034583983,Track01263,train
0.2455262,0.0382751561701297,11.298280715942385,0.3344285415483909,0.7770476389677393,0.3403429687023163,1961.876917403789,Track00198,train
0.10630242,0.0181191768497228,6.45034122467041,0.4101434650833588,0.7265710232777607,0.2588143050670624,1142.0759729467034,Track00142,train
0.20571963,0.0315494239330291,9.321066856384276,0.3476798545006069,0.7682134303329288,0.3858592510223388,1863.9287856683293,Track00071,train
0.4257112,0.0658947676420211,11.811826705932615,0.2784347458546811,0.8143768360968793,0.5272223353385925,1556.5896351023855,Track00326,train
0.17260458,0.0484817922115325,8.516190528869629,0.3580437312730604,0.761304179151293,0.3340142369270324,1332.1231620074743,Track01337,train
0.22262834,0.0452569909393787,8.486966133117676,0.4991534719455388,0.6672310187029742,0.4178678393363952,1847.3044896048289,Track00402,train
0.13495809,0.0339157916605472,7.599612712860107,0.3890973557467063,0.740601762835529,0.3074125647544861,1241.7719821504736,Track01168,train
0.25614637,0.0450573153793811,8.170354843139648,0.3481133120805064,0.7679244586129957,0.344925582408905,1452.620975374346,Track00132,train
0.18619007,0.0447548441588878,13.252484321594238,0.3681952559723752,0.7545364960184165,0.2630901932716369,1578.808964609558,Track00151,train
0.24337712,0.0399897247552871,9.47069263458252,0.33164220555876,0.77890519629416,0.3741791844367981,1491.4840961264545,Track00359,train
0.2579373,0.0469796732068061,11.151082038879396,0.3136317650603365,0.7909121566264423,0.4489376544952392,1523.4093690921625,Track00992,train
0.17126168,0.0431534983217716,9.296722412109377,0.4583069758369297,0.6944620161087135,0.420408695936203,1650.6649871243594,Track00278,train
0.17416355,0.0374823063611984,9.224767684936523,0.4277058313037148,0.7148627791308568,0.3387697339057922,1225.8990296698848,Track00786,train
0.30195987,0.0500007271766662,11.76087474822998,0.370988869320994,0.7526740871193373,0.445098340511322,1674.793929125707,Track00936,train
0.3697725,0.0528905317187309,14.438468933105469,0.2783842914455159,0.814410472369656,0.4395762979984283,2257.839666288704,Track01276,train
0.2542154,0.0444422215223312,10.631786346435549,0.4038628218248951,0.7307581187834032,0.4345322549343109,1083.1581071462897,Track00793,train
0.2037962,0.0446496121585369,14.79668426513672,0.2755613061747273,0.8162924625501817,0.3643212616443634,1385.4712401590557,Track00518,train
0.15058306,0.0312589406967163,4.151065349578857,0.8944195251716707,0.4037203165522195,0.3055273592472076,1574.4516891303847,Track00795,train
0.17800307,0.033814650028944,10.738895416259766,0.287968444184149,0.8080210372105673,0.2652387917041778,1778.2276289997135,Track00404,train
0.19749649,0.0411595106124877,14.0709228515625,0.5529602243473879,0.6313598504350748,0.3832837343215942,1571.749475155034,Track00885,train
0.18214728,0.0402070172131061,6.951742172241211,0.4644433214555663,0.6903711190296224,0.4043532311916351,1675.9704839273966,Track01086,train
0.25665423,0.0487600862979888,11.366572380065918,0.3205127739984882,0.7863248173343411,0.4651611149311065,1855.5011594394075,Track00859,train
0.3029118,0.052084594964981,13.290955543518066,0.3530866035053572,0.7646089309964285,0.4306083023548126,1147.2479976676414,Track00427,train
0.17613958,0.0363483130931854,11.209185600280762,0.2659556503050984,0.8226962331299343,0.3841138780117035,1499.6580771976592,Track01380,train
0.10989455,0.0345504693686962,9.364933967590332,0.4674950869236584,0.6883366087175611,0.3248988389968872,1219.1528038108906,Track00225,train
0.042881824,0.0253679603338241,8.051013946533203,0.3203891324192076,0.7864072450538616,0.2883707284927368,2196.3232901063643,Track00480,train
0.2761246,0.0643240734934806,8.762499809265137,0.1887959247668964,0.8741360501554024,0.4416905343532562,1445.6224396504508,Track01271,train
0.20156963,0.0443396084010601,5.514973640441895,0.4697173647918608,0.6868550901387594,0.4318951964378357,1789.995968885481,Track00246,train
0.21890064,0.0430101118981838,11.46532154083252,0.3175865393776558,0.7882756404148962,0.4152830839157104,1439.5894138694566,Track01015,train
0.19411382,0.0434723533689975,14.037351608276367,0.29561507480072,0.8029232834661867,0.4334301352500915,1468.2607630185928,Track00259,train
0.30597284,0.053494457155466,14.656447410583496,0.3746887637349698,0.7502074908433535,0.4561004638671875,1302.6211188200623,Track00347,train
0.30900532,0.0632489621639251,8.096160888671875,0.2379172925432215,0.8413884716378524,0.4514127373695373,1613.824438802228,Track01420,train
0.19605073,0.0340865142643451,8.20232105255127,0.8169554043839757,0.4553630637440161,0.3914964199066162,1299.1663350609256,Track00204,train
0.24527144,0.0482127182185649,10.085755348205566,0.2932781228433402,0.8044812514377732,0.4466999471187591,1769.9306598070625,Track00308,train
0.20629247,0.0374559424817562,8.61789608001709,0.3009516344260612,0.7993655770492925,0.3882868885993957,1926.9747291112835,Track01127,train
0.1609269,0.0349919162690639,13.107304573059082,0.466492377696766,0.6890050815354893,0.2424238175153732,1498.3507675335493,Track00093,train
0.1575284,0.0360862649977207,17.11174964904785,0.2742350051501466,0.8171766632332356,0.2769187092781067,1302.009947176585,Track01340,train
0.17847331,0.0193339604884386,8.742834091186523,0.273672894369067,0.8175514037539553,0.3479184806346893,1409.9743703042911,Track01278,train
0.39323726,0.066115915775299,19.51529693603516,0.2568504983388704,0.8287663344407531,0.4835292994976043,1285.686080715574,Track00335,train
0.3483999,0.0491705127060413,11.61093807220459,0.2583261717156886,0.8277825521895409,0.456003725528717,1208.7359794350243,Track01296,train
0.34302646,0.0404808521270751,12.893052101135254,0.2716871684760433,0.8188752210159711,0.4425466656684875,2082.407920555842,Track01433,train
0.16664027,0.0343860983848571,9.845130920410156,0.3622553546461763,0.7584964302358824,0.2347641736268997,1772.950188409439,Track01216,train
0.22129361,0.034117616713047,12.567179679870604,0.3526127974309949,0.7649248017126701,0.3966004252433777,1653.476999556006,Track00043,train
0.20182191,0.037022229284048,10.213129043579102,0.204870387330772,0.8634197417794853,0.4038538038730621,1480.695582954697,Track01107,train
0.16468863,0.0404326468706131,7.332124710083008,0.2941053014879918,0.8039297990080054,0.4045009016990661,1562.6703462076014,Track01428,train
0.19595799,0.0496463924646377,6.778183937072754,0.3618001728378647,0.7587998847747568,0.4584304690361023,1704.8670342592332,Track00849,train
0.17546439,0.0527781993150711,9.11890697479248,0.3943038548752834,0.7371307634164777,0.3451310098171234,933.7537874039612,Track01364,train
0.18125573,0.0483993738889694,11.272546768188477,0.3832176076924936,0.744521594871671,0.4581890702247619,1096.3203557904828,Track00550,train
0.21699898,0.0334186553955078,12.474510192871094,0.3914048756757605,0.7390634162161597,0.3274911046028137,1384.306224939082,Track00362,train
0.15432695,0.0388553962111473,5.2802734375,1.3944003853700375,0.0703997430866416,0.4389624893665313,1373.1775563993988,Track01500,train
0.13998072,0.0356926321983337,7.839314460754394,0.3604060789661876,0.7597292806892082,0.3279412686824798,1141.9732810889466,Track00502,train
0.14605069,0.0440667644143104,13.419526100158691,0.2936041574325669,0.8042638950449553,0.3819425404071808,1214.395989827779,Track00226,train
0.11386711,0.0400700382888317,10.0639066696167,0.3161649400771887,0.7892233732818742,0.3633764088153839,1715.423400576246,Track00438,train
0.19066173,0.037707433104515,9.118807792663574,0.3842443342685473,0.7438371104876351,0.3356685042381286,1581.8767098607923,Track01268,train
0.18072993,0.0397058837115764,10.193032264709473,0.3551351007692797,0.7632432661538135,0.3288311660289764,1324.8066535403807,Track01091,train
0.16419053,0.0468510463833808,9.136770248413086,0.2944599480695964,0.8036933679536024,0.3454020321369171,1370.263463143196,Track00922,train
0.31966323,0.04668540507555,6.709115982055664,0.4967572233194353,0.6688285177870431,0.4599491059780121,2153.669418581802,Track00070,train
0.27740178,0.0317823141813278,14.943846702575684,0.3654674343445654,0.7563550437702897,0.3711027801036834,1428.3358996443333,Track00889,train
0.1762991,0.0305625330656766,6.876787662506104,0.4819110396744219,0.6787259735503854,0.3063372075557709,1810.757726241668,Track00528,train
0.1748629,0.0501361563801765,9.756217002868652,0.4381691442008902,0.7078872371994065,0.34797203540802,1273.4146680152592,Track00372,train
0.16497871,0.0384109914302825,7.185953140258789,0.3325400721571561,0.778306618561896,0.305148720741272,1690.259501264386,Track00484,train
0.23073317,0.0462497361004352,8.475563049316406,0.3344957522179378,0.7770028318547081,0.3195255696773529,1658.1965953490103,Track01287,train
0.17101793,0.0539813786745071,4.756348133087158,0.6575370335049908,0.5616419776633395,0.3130234181880951,1880.3107941893973,Track00937,train
0.091570765,0.0274453219026327,10.230219841003418,0.2803755271579036,0.8130829818947309,0.4278719127178192,1287.2437725197829,Track00447,train
0.2348596,0.0499652251601219,10.008896827697754,0.3069287606301408,0.7953808262465728,0.4479373395442962,1545.8325402183386,Track01038,train
0.17938508,0.0339525714516639,6.269161224365234,0.2857394731163396,0.8095070179224403,0.3321248590946197,1450.8976471325143,Track00234,train
0.22018914,0.0460678823292255,11.749350547790527,0.339147639489059,0.7739015736739606,0.4123511910438537,1571.153196161266,Track00155,train
0.07198998,0.0204631630331277,8.776926040649414,0.2779189494321471,0.8147207003785686,0.2456285953521728,1390.6058502191795,Track00842,train
0.26353952,0.0413051098585128,13.24571704864502,0.2445812357439283,0.8369458428373812,0.4382815361022949,1786.2523575439743,Track01406,train
0.11761499,0.0301656108349561,9.45363998413086,0.4759858966873509,0.6826760688750995,0.2645742297172546,1297.4431679966085,Track01495,train
